==15599== NVPROF is profiling process 15599, command: ./3DConvolution.exe
==15599== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==15599== Profiling application: ./3DConvolution.exe
==15599== Profiling result:
==15599== Event result:
Invocations                                Event Name         Min         Max         Avg
Device "Tesla K40m (0)"
	Kernel: convolution3D_kernel(int, int, int, float*, float*, int)
        254                 tex0_cache_sector_queries           0           0           0
        254                 tex1_cache_sector_queries           0           0           0
        254                 tex2_cache_sector_queries           0           0           0
        254                 tex3_cache_sector_queries           0           0           0
        254                  tex0_cache_sector_misses           0           0           0
        254                  tex1_cache_sector_misses           0           0           0
        254                  tex2_cache_sector_misses           0           0           0
        254                  tex3_cache_sector_misses           0           0           0
        254                     fb_subp0_read_sectors        1667       17410       17098
        254                     fb_subp1_read_sectors        1394       17430       17112
        254                    fb_subp0_write_sectors        4792        4842        4813
        254                    fb_subp1_write_sectors        4789        4833        4812
        254              l2_subp0_write_sector_misses        1905        1915        1907
        254              l2_subp1_write_sector_misses        1905        1911        1906
        254              l2_subp2_write_sector_misses        1905        1914        1907
        254              l2_subp3_write_sector_misses        1905        1915        1906
        254               l2_subp0_read_sector_misses         526        6271        6143
        254               l2_subp1_read_sector_misses        1420        6250        6145
        254               l2_subp2_read_sector_misses         481        6263        6144
        254               l2_subp3_read_sector_misses         422        6253        6148
        254          l2_subp0_write_l1_sector_queries        2032        2036        2032
        254          l2_subp1_write_l1_sector_queries        2032        2040        2032
        254          l2_subp2_write_l1_sector_queries        2032        2040        2032
        254          l2_subp3_write_l1_sector_queries        2032        2040        2032
        254           l2_subp0_read_l1_sector_queries       25904       25915       25907
        254           l2_subp1_read_l1_sector_queries       25904       25915       25907
        254           l2_subp2_read_l1_sector_queries       25904       25915       25908
        254           l2_subp3_read_l1_sector_queries       25904       25915       25908
        254              l2_subp0_read_l1_hit_sectors       19760       25424       19804
        254              l2_subp1_read_l1_hit_sectors       19760       25533       19804
        254              l2_subp2_read_l1_hit_sectors       19760       25415       19805
        254              l2_subp3_read_l1_hit_sectors       19760       25420       19805
        254          l2_subp0_read_tex_sector_queries           0           0           0
        254          l2_subp1_read_tex_sector_queries           0           0           0
        254          l2_subp2_read_tex_sector_queries           0           0           0
        254          l2_subp3_read_tex_sector_queries           0           0           0
        254             l2_subp0_read_tex_hit_sectors           0           0           0
        254             l2_subp1_read_tex_hit_sectors           0           0           0
        254             l2_subp2_read_tex_hit_sectors           0           0           0
        254             l2_subp3_read_tex_hit_sectors           0           0           0
        254        rocache_subp0_gld_thread_count_32b           0           0           0
        254        rocache_subp1_gld_thread_count_32b           0           0           0
        254        rocache_subp2_gld_thread_count_32b           0           0           0
        254        rocache_subp3_gld_thread_count_32b           0           0           0
        254        rocache_subp0_gld_thread_count_64b           0           0           0
        254        rocache_subp1_gld_thread_count_64b           0           0           0
        254        rocache_subp2_gld_thread_count_64b           0           0           0
        254        rocache_subp3_gld_thread_count_64b           0           0           0
        254       rocache_subp0_gld_thread_count_128b           0           0           0
        254       rocache_subp1_gld_thread_count_128b           0           0           0
        254       rocache_subp2_gld_thread_count_128b           0           0           0
        254       rocache_subp3_gld_thread_count_128b           0           0           0
        254          rocache_subp0_gld_warp_count_32b           0           0           0
        254          rocache_subp1_gld_warp_count_32b           0           0           0
        254          rocache_subp2_gld_warp_count_32b           0           0           0
        254          rocache_subp3_gld_warp_count_32b           0           0           0
        254          rocache_subp0_gld_warp_count_64b           0           0           0
        254          rocache_subp1_gld_warp_count_64b           0           0           0
        254          rocache_subp2_gld_warp_count_64b           0           0           0
        254          rocache_subp3_gld_warp_count_64b           0           0           0
        254         rocache_subp0_gld_warp_count_128b           0           0           0
        254         rocache_subp1_gld_warp_count_128b           0           0           0
        254         rocache_subp2_gld_warp_count_128b           0           0           0
        254         rocache_subp3_gld_warp_count_128b           0           0           0
        254       l2_subp0_read_sysmem_sector_queries           0           0           0
        254       l2_subp1_read_sysmem_sector_queries           0           0           0
        254       l2_subp2_read_sysmem_sector_queries           0           0           0
        254       l2_subp3_read_sysmem_sector_queries           0           0           0
        254      l2_subp0_write_sysmem_sector_queries           0           5           1
        254      l2_subp1_write_sysmem_sector_queries           0           4           1
        254      l2_subp2_write_sysmem_sector_queries           0           5           1
        254      l2_subp3_write_sysmem_sector_queries           0           5           1
        254        l2_subp0_total_read_sector_queries       26004       26287       26092
        254        l2_subp1_total_read_sector_queries       26004       26294       26100
        254        l2_subp2_total_read_sector_queries       26046       26347       26146
        254        l2_subp3_total_read_sector_queries       26049       26337       26137
        254       l2_subp0_total_write_sector_queries        2032        2045        2035
        254       l2_subp1_total_write_sector_queries        2032        2042        2034
        254       l2_subp2_total_write_sector_queries        2033        2043        2036
