==1567== NVPROF is profiling process 1567, command: ./3DConvolution.exe
==1567== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==1567== Profiling application: ./3DConvolution.exe
==1567== Profiling result:
==1567== Event result:
Invocations                                Event Name         Min         Max         Avg
Device "Tesla K40m (0)"
	Kernel: convolution3D_kernel(int, int, int, float*, float*, int)
        254                 tex0_cache_sector_queries           0           0           0
        254                 tex1_cache_sector_queries           0           0           0
        254                 tex2_cache_sector_queries           0           0           0
        254                 tex3_cache_sector_queries           0           0           0
        254                  tex0_cache_sector_misses           0           0           0
        254                  tex1_cache_sector_misses           0           0           0
        254                  tex2_cache_sector_misses           0           0           0
        254                  tex3_cache_sector_misses           0           0           0
        254                     fb_subp0_read_sectors        1002       15341       15056
        254                     fb_subp1_read_sectors        1138       15343       15064
        254                    fb_subp0_write_sectors        4591        4700        4629
        254                    fb_subp1_write_sectors        4593        4694        4631
        254              l2_subp0_write_sector_misses        1905        1934        1908
        254              l2_subp1_write_sector_misses        1904        1934        1908
        254              l2_subp2_write_sector_misses        1905        1931        1908
        254              l2_subp3_write_sector_misses        1905        1932        1907
        254               l2_subp0_read_sector_misses         407        6184        6109
        254               l2_subp1_read_sector_misses         393        6185        6109
        254               l2_subp2_read_sector_misses         343        6194        6110
        254               l2_subp3_read_sector_misses         277        6187        6111
        254          l2_subp0_write_l1_sector_queries        2032        2052        2033
        254          l2_subp1_write_l1_sector_queries        2032        2056        2033
        254          l2_subp2_write_l1_sector_queries        2032        2064        2033
        254          l2_subp3_write_l1_sector_queries        2032        2060        2034
        254           l2_subp0_read_l1_sector_queries       25904       25915       25907
        254           l2_subp1_read_l1_sector_queries       25904       25915       25907
        254           l2_subp2_read_l1_sector_queries       25904       25915       25908
        254           l2_subp3_read_l1_sector_queries       25904       25915       25908
        254              l2_subp0_read_l1_hit_sectors       19760       25596       19804
        254              l2_subp1_read_l1_hit_sectors       19760       25581       19804
        254              l2_subp2_read_l1_hit_sectors       19760       25587       19805
        254              l2_subp3_read_l1_hit_sectors       19760       25604       19805
        254          l2_subp0_read_tex_sector_queries           0           0           0
        254          l2_subp1_read_tex_sector_queries           0           0           0
        254          l2_subp2_read_tex_sector_queries           0           0           0
        254          l2_subp3_read_tex_sector_queries           0           0           0
        254             l2_subp0_read_tex_hit_sectors           0           0           0
        254             l2_subp1_read_tex_hit_sectors           0           0           0
        254             l2_subp2_read_tex_hit_sectors           0           0           0
        254             l2_subp3_read_tex_hit_sectors           0           0           0
        254        rocache_subp0_gld_thread_count_32b           0           0           0
        254        rocache_subp1_gld_thread_count_32b           0           0           0
        254        rocache_subp2_gld_thread_count_32b           0           0           0
        254        rocache_subp3_gld_thread_count_32b           0           0           0
        254        rocache_subp0_gld_thread_count_64b           0           0           0
        254        rocache_subp1_gld_thread_count_64b           0           0           0
        254        rocache_subp2_gld_thread_count_64b           0           0           0
        254        rocache_subp3_gld_thread_count_64b           0           0           0
        254       rocache_subp0_gld_thread_count_128b           0           0           0
        254       rocache_subp1_gld_thread_count_128b           0           0           0
        254       rocache_subp2_gld_thread_count_128b           0           0           0
        254       rocache_subp3_gld_thread_count_128b           0           0           0
        254          rocache_subp0_gld_warp_count_32b           0           0           0
        254          rocache_subp1_gld_warp_count_32b           0           0           0
        254          rocache_subp2_gld_warp_count_32b           0           0           0
        254          rocache_subp3_gld_warp_count_32b           0           0           0
        254          rocache_subp0_gld_warp_count_64b           0           0           0
        254          rocache_subp1_gld_warp_count_64b           0           0           0
        254          rocache_subp2_gld_warp_count_64b           0           0           0
        254          rocache_subp3_gld_warp_count_64b           0           0           0
        254         rocache_subp0_gld_warp_count_128b           0           0           0
        254         rocache_subp1_gld_warp_count_128b           0           0           0
        254         rocache_subp2_gld_warp_count_128b           0           0           0
        254         rocache_subp3_gld_warp_count_128b           0           0           0
        254       l2_subp0_read_sysmem_sector_queries           0           0           0
        254       l2_subp1_read_sysmem_sector_queries           0           0           0
        254       l2_subp2_read_sysmem_sector_queries           0           0           0
        254       l2_subp3_read_sysmem_sector_queries           0           0           0
        254      l2_subp0_write_sysmem_sector_queries           0           5           1
        254      l2_subp1_write_sysmem_sector_queries           0           4           0
        254      l2_subp2_write_sysmem_sector_queries           0           4           1
        254      l2_subp3_write_sysmem_sector_queries           0           4           0
        254        l2_subp0_total_read_sector_queries       25904       25996       25922
        254        l2_subp1_total_read_sector_queries       25904       25970       25923
        254        l2_subp2_total_read_sector_queries       25944       26013       25961
        254        l2_subp3_total_read_sector_queries       25944       26024       25963
        254       l2_subp0_total_write_sector_queries        2033        2071        2037
        254       l2_subp1_total_write_sector_queries        2032        2077        2036
        254       l2_subp2_total_write_sector_queries        2032        2058        2036
